lambda	T(lambda)	1/T	baseline					Derivative Y1		T(lambda)	Derivative Y 2
559.9	64.887	0.0154114075238492	0.0153553338134003	5.60737104488823E-5	600				2.20816253787204	64.887	-133.390995883737
560	64.858	0.0154182984365845	0.0153520866049157	6.62118316688571E-5	601				2.20776906628653	64.858	57.2145438257592
560.1	64.905	0.0154071335028118	0.0153488393964311	5.82941063807102E-5	602				2.20737573490112	64.905	308.978661501184
560.2	65.006	0.0153831953973479	0.0153455921879465	3.76032094014378E-5	603				2.2069825436409	65.006	513.849102824928
560.3	65.128	0.0153543790689105	0.0153423449794619	1.20340894485451E-5	604				2.20658949243099	65.128	568.726536723045
560.4	65.26	0.0153233220962305	0.0153390977709773	-1.57756747468547E-5	605				2.20619658119658	65.26	440.361483776918
560.5	65.388	0.0152933259925369	0.0153358505624927	-4.25245699558693E-5	606				2.20580380986292	65.388	189.686860694119
560.6	65.517	0.015263214127631	0.0153326033540081	-6.93892263771371E-5	607				2.20541117835529	65.517	-72.6220586762474
560.7	65.64	0.0152346130408288	0.015329385738299	-9.47726974702672E-5	608				2.20501868659904	65.64	-253.563837530298
560.8	65.766	0.0152054252957455	0.0153261700318012	-1.20744736055724E-4	609				2.20462633451957	65.766	-314.825006456827
560.9	65.889	0.0151770401736253	0.0153229543253035	-1.45914151678117E-4	610				2.20423412204234	65.889	-251.172048587416
561	66.003	0.0151508264775844	0.0153197386188057	-1.6891214122132E-4	611				2.20384204909285	66.003	-93.0953740919444
561.1	66.084	0.0151322559167121	0.0153165229123079	-1.84266995595822E-4	612				2.20345011559666	66.084	125.066139709409
561.2	66.108	0.0151267622678042	0.0153133072058101	-1.86544938005901E-4	613				2.20305832147937	66.108	351.029517675372
561.3	66.039	0.0151425672708551	0.0153100914993123	-1.67524228457212E-4	614				2.20266666666667	66.039	466.057354721407
561.4	65.865	0.0151825704091703	0.0153068757928145	-1.24305383644252E-4	615				2.20227515108425	65.865	422.78073179979
561.5	65.635	0.0152357735964044	0.0153036600863167	-6.78864899123811E-5	616				2.2018837746579	65.635	232.530892816792
561.6	65.418	0.015286312635666	0.015300444379819	-1.41317441529273E-5	617				2.20149253731343	65.418	-24.308735593205
561.7	65.289	0.015316515798986	0.0152972286733212	1.92871256648828E-5	618				2.20110143897673	65.289	-230.176125020141
561.8	65.269	0.0153212091498261	0.0152940129668234	2.7196183002726E-5	619				2.20071047957371	65.269	-341.534021388123
561.9	65.346	0.0153031555106663	0.0152907972603256	1.2358250340707E-5	620				2.20031965903037	65.346	-368.520090556808
562	65.468	0.0152746379910796	0.0152875815538278	-1.29435627481932E-5	621				2.19992897727273	65.468	-350.729049879067
562.1	65.593	0.0152455292485479	0.01528436584733	-3.88365987821562E-5	622				2.19953843422688	65.593	-348.29670992743
562.2	65.665	0.0152288129140334	0.0152811790229597	-5.23661089263713E-5	623				2.19914802981896	65.665	-345.854389830368
562.3	65.666	0.0152285810008223	0.0152779999745468	-4.94189737244768E-5	624				2.19875776397516	65.666	-326.757231638335
562.4	65.567	0.0152515747250904	0.0152748209261339	-2.32462010435544E-5	625				2.19836763662172	65.567	-315.336701856204
562.5	65.391	0.0152926243672677	0.015271641877721	2.09824895466455E-5	626				2.19797764768494	65.391	-287.234495157515
562.6	65.202	0.0153369528542069	0.0152684628293081	6.84900248988079E-5	627				2.19758779709117	65.202	-275.7976271995
562.7	65.06	0.0153704272978789	0.0152652837808952	1.05143516983663E-4	628				2.1971980847668	65.06	-259.206488458334
562.8	65.02	0.0153798831128883	0.0152621047324823	1.17778380406027E-4	629				2.1968085106383	65.02	-210.519941888612
562.9	65.079	0.0153659398577114	0.0152589256840694	1.07014173641984E-4	630				2.19641907463216	65.079	-97.5779178369996
563	65.2	0.0153374233128834	0.0152557466356565	8.16766772269214E-5	631				2.19602977667494	65.2	113.064951412502
563.1	65.346	0.0153031555106663	0.0152525675872436	5.0587923422685E-5	632				2.19564061669325	65.346	340.556644067788
563.2	65.488	0.0152699731248473	0.0152493885388307	2.05845860165883E-5	633				2.19525159461375	65.488	488.497538337272
563.3	65.62	0.0152392563242914	0.0152462094904178	-6.95316612643777E-6	634				2.19486271036315	65.62	452.643801049098
563.4	65.76	0.0152068126520681	0.0152430304420049	-3.62177899367842E-5	635				2.19447396386823	65.76	275.274170459909
563.5	65.89	0.0151768098345728	0.015239851393592	-6.30415590192352E-5	636				2.19408535505578	65.89	37.2952673929509
563.6	66.015	0.0151480724077861	0.0152366723451791	-8.8599937393E-5	637				2.19369688385269	66.015	-151.913877643293
563.7	66.136	0.0151203580500786	0.0152335197152128	-1.13161665134181E-4	638				2.19330855018587	66.136	-204.756872881245
563.8	66.239	0.0150968462688144	0.0152303821815017	-1.33535912687256E-4	639				2.1929203539823	66.239	-112.060385391381
563.9	66.351	0.0150713629033474	0.0152272446477906	-1.5588174444324E-4	640				2.192532295169	66.351	100.539454075797
564	66.441	0.0150509474571424	0.0152241071140795	-1.73159656937054E-4	641				2.19214437367304	66.441	341.645609200975
564.1	66.515	0.0150342028113959	0.0152209695803684	-1.86766768972446E-4	642				2.19175658942155	66.515	509.402369491533
564.2	66.517	0.0150337507704797	0.0152178320466573	-1.84081276177535E-4	643				2.1913689423417	66.517	508.275433898243
564.3	66.427	0.0150541195598175	0.0152146945129462	-1.60574953128611E-4	644				2.19098143236074	66.427	338.094147699781
564.4	66.252	0.0150938839582201	0.015211556979235	-1.17673021014914E-4	645				2.19059405940594	66.252	76.1425875706416
564.5	66.047	0.0151407331142974	0.0152084194455239	-6.76863312265401E-5	646				2.19020682340463	66.047	-160.154281436739
564.6	65.9	0.0151745068285281	0.0152052819118128	-3.07750832847543E-5	647				2.1898197242842	65.9	-316.523087409277
564.7	65.833	0.0151899503288624	0.0152021443781017	-1.21940492392916E-5	648				2.18943276197208	65.833	-369.608975463939
564.8	65.871	0.0151811874724841	0.0151990068443906	-1.78193719065078E-5	649				2.18904593639576	65.871	-365.863267957883
564.9	65.951	0.0151627723612985	0.0151958693106795	-3.30969493809574E-5	650				2.18865924748278	65.951	-359.523759079879
565	66.03	0.0151446312282296	0.0151927317769684	-4.8100548738798E-5	651				2.18827269516072	66.03	-342.833186037232
565.1	66.038	0.0151427965716709	0.0151895942432573	-4.67976715864231E-5	652				2.18788627935723	66.038	-314.479781920933
565.2	65.952	0.0151625424551189	0.0151864790436361	-2.39365885172475E-5	653				2.1875	65.952	-270.573485714215
565.3	65.773	0.0152038070332811	0.0151833875739855	2.04194592956109E-5	654				2.18711385701677	65.773	-255.133036723167
565.4	65.557	0.0152539011852281	0.0151802961043349	7.36050808931958E-5	655				2.18672785033533	65.557	-248.741973042743
565.5	65.379	0.0152954312546842	0.0151772046346843	1.18226619999899E-4	656				2.18634197988354	65.379	-256.611730992826
565.6	65.295	0.0153151083543916	0.0151741131650337	1.4099518935788E-4	657				2.18595624558927	65.295	-261.881728490741
565.7	65.32	0.0153092467850582	0.0151710216953831	1.38225089675047E-4	658				2.18557064738049	65.32	-251.602482243644
565.8	65.419	0.0152860789678839	0.0151679302257325	1.18148742151419E-4	659				2.18518518518519	65.419	-227.034991525474
565.9	65.565	0.0152520399603447	0.0151648387560819	8.7201204262765E-5	660				2.18479985893141	65.565	-151.838164326071
566	65.705	0.0152195418917891	0.0151617472864313	5.77946053577257E-5	661				2.18441466854725	65.705	-16.8619541565002
566.1	65.848	0.0151864900984085	0.0151586558167807	2.7834281627722E-5	662				2.18402961396087	65.848	168.853937530282
566.2	65.983	0.0151554188199991	0.0151555643471301	-1.45527131045417E-7	663				2.18364469510046	65.983	336.506438821591
566.3	66.113	0.0151256182596464	0.0151524728774795	-2.68546178331715E-5	664				2.18325991189427	66.113	393.795074656979
566.4	66.226	0.0150998097423972	0.0151493814078289	-4.95716654316906E-5	665				2.18287526427061	66.226	310.716563196148
566.5	66.322	0.0150779530170984	0.0151462899381783	-6.83369210799385E-5	666				2.18249075215783	66.322	133.940544632774
566.6	66.423	0.0150550261204703	0.0151431984685277	-8.81723480574206E-5	667				2.18210637548433	66.423	-15.6197701371933
566.7	66.514	0.0150344288420483	0.0151401237656059	-1.05694923557612E-4	668				2.18172213417855	66.514	-31.2312915254122
566.8	66.621	0.0150102820431996	0.0151370825961416	-1.26800552941978E-4	669				2.18133802816901	66.621	101.57114447139
566.9	66.716	0.0149889082079261	0.0151340414266772	-1.45133218751103E-4	670				2.18095405738426	66.716	337.347317110589
567	66.815	0.0149666990945147	0.0151310002572129	-1.64301162698201E-4	671				2.1805702217529	66.815	521.157717675784
567.1	66.891	0.014949694278752	0.0151279590877486	-1.78264808996575E-4	672				2.18018652120359	66.891	527.839700323042
567.2	66.932	0.014940536664077	0.0151249179182842	-1.84381254207269E-4	673				2.17980295566502	66.932	346.784097174959
567.3	66.904	0.0149467894296305	0.0151218767488199	-1.75087319189393E-4	674				2.17941952506596	66.904	69.0995920095791
567.4	66.802	0.0149696116882728	0.0151188355793556	-1.49223891082772E-4	675				2.17903622933521	66.802	-167.018333656153
567.5	66.645	0.0150048765848901	0.0151157944098912	-1.10917825001155E-4	676				2.17865306840162	66.645	-309.332867070439
567.6	66.499	0.0150378201175958	0.0151127532404269	-7.4933122831156E-5	677				2.17827004219409	66.499	-356.434457143028
567.7	66.406	0.0150588802216667	0.0151097120709626	-5.0831849295864E-5	678				2.17788715064159	66.406	-336.966495157354
567.8	66.396	0.0150611482619435	0.0151066709014982	-4.55226395547556E-5	679				2.17750439367311	66.396	-303.114428571336
567.9	66.418	0.0150561594748412	0.0151036297320339	-4.74702571927575E-5	680				2.17712177121771	66.418	-269.23941864388
568	66.42	0.0150557061126167	0.0151005885625696	-4.48824499528992E-5	681				2.1767392832045	66.42	-243.185761420562
568.1	66.34	0.0150738619234248	0.0150975473931052	-2.36854696804688E-5	682				2.17635692956262	66.34	-226.268951251211
568.2	66.161	0.0151146445791327	0.0150945160816177	2.01284975150529E-5	683				2.17597471022129	66.161	-222.424919612535
568.3	65.94	0.0151653017895056	0.0150915291310254	7.3772658480185E-5	684				2.17559262510975	65.94	-242.138162227461
568.4	65.756	0.0152077376969402	0.0150885421804332	1.19195516507018E-4	685				2.1752106741573	65.756	-255.312511380138
568.5	65.674	0.0152267259493864	0.0150855552298409	1.41170719545419E-4	686				2.17482885729331	65.674	-255.403545036469
568.6	65.703	0.0152200051748018	0.0150825682792487	1.3743689555306E-4	687				2.17444717444717	65.703	-254.181387570651
568.7	65.802	0.0151971064709279	0.0150795813286565	1.17525142271478E-4	688				2.17406562554834	65.802	-239.85246529447
568.8	65.94	0.0151653017895056	0.0150765943780642	8.87074114413969E-5	689				2.17368421052632	65.94	-224.203450363192
568.9	66.075	0.0151343170639425	0.015073607427472	6.07096364705177E-5	690				2.17330292931065	66.075	-184.929580952422
569	66.198	0.0151061965618297	0.0150706204768797	3.55760849499349E-5	691				2.17292178183094	66.198	-118.07926182409
569.1	66.307	0.0150813639585564	0.0150676335262875	1.37304322689255E-5	692				2.17254076801683	66.307	-5.23626537530299
569.2	66.404	0.0150593337750738	0.0150646465756952	-5.31280062145319E-6	693				2.17215988779804	66.404	147.066522033843
569.3	66.493	0.0150391770562315	0.015061659625103	-2.24825688715184E-5	694				2.17177914110429	66.493	271.890906779554
569.4	66.577	0.0150202021719212	0.0150586726745108	-3.84705025895243E-5	695				2.1713985278654	66.577	311.392170217922
569.5	66.663	0.0150008250453775	0.0150556857239185	-5.48606785410206E-5	696				2.17101804801121	66.663	230.000851654694
569.6	66.762	0.0149785806296995	0.0150526987733263	-7.41181436267439E-5	697				2.17063770147162	66.762	102.545901533582
569.7	66.858	0.0149570731999162	0.0150497135747835	-9.26403748673053E-5	698				2.17025748817656	66.858	40.7730421307314
569.8	66.957	0.0149349582567917	0.0150467844418249	-1.11826185033241E-4	699				2.16987740805604	66.957	132.906817191255
569.9	67.052	0.0149137982461373	0.0150438553088663	-1.3005706272896E-4	700				2.1694974610401	67.052	335.650542615002
570	67.14	0.0148942508191838	0.0150409261759077	-1.46675356723859E-4	701				2.16911764705882	67.14	513.51156610186
570.1	67.223	0.0148758609404519	0.015037997042949	-1.62136102497094E-4	702				2.16873796604236	67.223	546.600381678957
570.2	67.281	0.0148630371130037	0.0150350679099904	-1.72030796986723E-4	703				2.1683584179209	67.281	412.387773446318
570.3	67.313	0.0148559713576872	0.0150321387770318	-1.76167419344541E-4	704				2.16797900262467	67.313	172.639125907955
570.4	67.285	0.0148621535260459	0.0150292096440731	-1.67056118027208E-4	705				2.16759972008397	67.285	-73.8545029863185
570.5	67.201	0.0148807309415038	0.0150262805111145	-1.45549569610654E-4	706				2.16722057022914	67.201	-234.7869003229
570.6	67.078	0.0149080175318286	0.0150233513781559	-1.15333846327257E-4	707				2.16684155299056	67.078	-303.471197094515
570.7	66.964	0.0149333970491607	0.0150204222451972	-8.70251960364988E-5	708				2.16646266829865	66.964	-293.012664971793
570.8	66.903	0.014947012839484	0.0150174931122386	-7.0480272754584E-5	709				2.16608391608392	66.903	-242.940264729534
570.9	66.886	0.0149508118290823	0.01501456397928	-6.37521501976636E-5	710				2.16570529627687	66.886	-190.193467554355
571	66.872	0.0149539418590741	0.0150116348463214	-5.76929872473011E-5	711				2.16532680880811	66.872	-169.124124132456
571.1	66.785	0.0149734221756382	0.0150087057133627	-3.52835377244783E-5	712				2.16494845360825	66.785	-187.689919047659
571.2	66.617	0.015011183331582	0.0150057765804041	5.40675117793703E-6	713				2.16457023060797	66.617	-215.521073607673
571.3	66.395	0.015061375103547	0.0150029011375655	5.8473965981418E-5	714				2.16419213973799	66.395	-236.758553268728
571.4	66.202	0.0151052838282831	0.0150000331002608	1.05250728022364E-4	715				2.1638141809291	66.202	-256.688399999954
571.5	66.082	0.015132713900911	0.014997165062956	1.35548837954986E-4	716				2.1634363541121	66.082	-266.041105811197
571.6	66.071	0.0151352333096215	0.0149942970256512	1.40936283970229E-4	717				2.16305865921788	66.071	-260.837355286605
571.7	66.138	0.0151199008134507	0.0149914289883465	1.28471825104188E-4	718				2.16268109617734	66.138	-243.708145843424
571.8	66.249	0.0150945674651693	0.0149885609510417	1.06006514127576E-4	719				2.16230366492147	66.249	-222.594544794119
571.9	66.368	0.0150675024108004	0.0149856929137369	8.18094970634412E-5	720				2.16192636538126	66.368	-202.789977966101
572	66.471	0.0150441545937326	0.0149828248764322	6.13297173004228E-5	721				2.16154919748779	66.471	-188.277463438356
572.1	66.552	0.0150258444524582	0.0149799568391274	4.58876133308112E-5	722				2.16117216117216	66.552	-181.711113559312
572.2	66.615	0.0150116340163627	0.0149770888018227	3.45452145400302E-5	723				2.16079525636554	66.615	-149.926513882089
572.3	66.68	0.01499700059988	0.0149742207645179	2.27798353621377E-5	724				2.16041848299913	66.68	-80.9574632768461
572.4	66.757	0.0149797025031083	0.0149713527272131	8.34977589516707E-6	725				2.16004184100418	66.757	25.2386314769672
572.5	66.843	0.0149604296635399	0.0149684846899084	-8.05502636841947E-6	726				2.15966533031201	66.843	134.157360371273
572.6	66.936	0.0149396438388909	0.0149656166526036	-2.59728137127109E-5	727				2.15928895085396	66.936	190.003056255066
572.7	67.037	0.0149171353133344	0.0149627486152988	-4.56133019643996E-5	728				2.15891270256142	67.037	192.723864891063
572.8	67.137	0.0148949163650446	0.0149599271625169	-6.50107974723164E-5	729				2.15853658536585	67.137	184.815259887001
572.9	67.234	0.0148734271350805	0.0149571231789311	-8.36960438506205E-5	730				2.15816059919875	67.234	243.41237635175
573	67.321	0.01485420596842	0.0149543191953452	-1.00113226925286E-4	731				2.15778474399164	67.321	372.561258595897
573.1	67.402	0.0148363550043025	0.0149515152117594	-1.15160207456862E-4	732				2.15740901967613	67.402	513.776010895986
573.2	67.474	0.0148205234608886	0.0149487112281736	-1.28187767284927E-4	733				2.15703342618384	67.474	557.876612106232
573.3	67.544	0.0148051640412176	0.0149459072445877	-1.40743203370148E-4	734				2.15665796344648	67.544	439.518002421272
573.4	67.611	0.0147904926713109	0.0149431032610019	-1.52610589691004E-4	735				2.15628263139575	67.611	203.83019071832
573.5	67.657	0.0147804366140976	0.014940299277416	-1.59862663318463E-4	736				2.15590742996346	67.657	-45.3354344633306
573.6	67.672	0.0147771604208535	0.0149374952938302	-1.60334872976673E-4	737				2.15553235908142	67.672	-184.002804842639
573.7	67.638	0.0147845885449008	0.0149346913102444	-1.50102765343569E-4	738				2.15515741868151	67.638	-216.071919370396
